customer_id,age,gender,item_purchased,category,purchase_amount_usd,color,location,size,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,previous_purchases,preferred_payment_method,frequency_of_purchases,date,year,month,age_group,purchase_frequency_days
8929,41,Female,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Credit Card,Store Pickup,No,26,Credit Card,Fortnightly,45433,2024,May,Adult,14.0
8930,32,Male,Blouse,Clothing,94,Vermont,S,Brown,Summer,4.0,No,Bank Transfer,Standard,No,43,Bank Transfer,Quarterly,45433,2024,May,Adult,
8931,69,Female,Jeans,Clothing,49,New York,M,Teal,Fall,4.6,No,Cash,Free Shipping,No,38,Debit Card,Weekly,45433,2024,May,Senior,7.0
8932,65,Male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,No,Credit Card,2-Day Shipping,No,36,Cash,Every 3 Months,45433,2024,May,Senior,
8933,54,Female,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,Credit Card,Standard,No,1,Credit Card,Weekly,45433,2024,May,Middle-aged,7.0
8934,39,Male,Sandals,Footwear,89,California,L,Orange,Spring,4.0,No,Cash,Standard,No,49,Debit Card,Annually,45433,2024,May,Adult,365.0
8935,37,Female,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,No,Cash,Free Shipping,No,41,Credit Card,Every 3 Months,45433,2024,May,Adult,
8936,51,Male,Socks,Clothing,71,Massachusetts,S,Teal,Winter,3.4,No,Debit Card,Free Shipping,No,21,Debit Card,Monthly,45433,2024,May,Middle-aged,30.0
8937,26,Female,Jeans,Clothing,97,Washington,XL,Beige,Fall,3.0,No,PayPal,Next Day Air,No,24,Bank Transfer,Quarterly,45433,2024,May,Young Adult,
8938,42,Male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,No,Bank Transfer,Next Day Air,No,27,Bank Transfer,Weekly,45433,2024,May,Adult,7.0
8939,21,Female,Dress,Clothing,91,Washington,M,Maroon,Spring,4.2,No,Venmo,Store Pickup,No,4,Debit Card,Annually,45433,2024,May,Young Adult,365.0
8940,53,Male,Socks,Clothing,25,South Carolina,M,Indigo,Spring,3.4,No,Bank Transfer,Standard,No,19,Venmo,Annually,45433,2024,May,Middle-aged,365.0
8941,36,Female,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4.0,No,Credit Card,Store Pickup,No,1,Bank Transfer,Fortnightly,45433,2024,May,Adult,14.0
8942,21,Male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,No,Debit Card,Free Shipping,No,27,Debit Card,Annually,45433,2024,May,Young Adult,365.0
8943,33,Female,Sneakers,Footwear,43,Iowa,S,Cyan,Winter,3.9,No,Credit Card,Next Day Air,No,5,Credit Card,Weekly,45433,2024,May,Adult,7.0
8944,49,Male,T-shirt,Clothing,28,Louisiana,M,White,Summer,3.3,No,Credit Card,2-Day Shipping,No,20,Venmo,Quarterly,45433,2024,May,Middle-aged,
8945,31,Female,T-shirt,Clothing,78,Oklahoma,L,Green,Summer,2.9,No,Debit Card,Express,No,50,PayPal,Annually,45433,2024,May,Young Adult,365.0
8946,68,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,No,PayPal,Free Shipping,No,36,Cash,Fortnightly,45433,2024,May,Senior,14.0
8947,49,Female,Shirt,Clothing,23,Oregon,M,Blue,Winter,3.6,No,Cash,Next Day Air,No,12,Bank Transfer,Bi-Weekly,45433,2024,May,Middle-aged,14.0
8948,23,Male,Hat,Accessories,25,Idaho,M,Brown,Spring,4.5,No,PayPal,Store Pickup,No,23,Cash,Monthly,45433,2024,May,Young Adult,30.0
8949,30,Female,Pants,Clothing,86,Indiana,S,Red,Summer,3.7,No,PayPal,Store Pickup,No,21,Venmo,Weekly,45433,2024,May,Young Adult,7.0
8950,53,Male,Shoes,Footwear,88,New Mexico,M,Gold,Spring,2.8,No,Bank Transfer,Free Shipping,No,47,Venmo,Weekly,45433,2024,May,Middle-aged,7.0
8951,65,Female,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,No,Credit Card,Free Shipping,No,38,Venmo,Bi-Weekly,45433,2024,May,Senior,14.0
8952,60,Male,Jewelry,Accessories,34,Vermont,M,Gray,Fall,4.4,No,Cash,Standard,No,40,Credit Card,Every 3 Months,45433,2024,May,Senior,
8953,46,Female,Pants,Clothing,75,Delaware,M,Black,Winter,3.3,No,PayPal,Standard,No,35,PayPal,Quarterly,45433,2024,May,Middle-aged,
8954,54,Male,Hoodie,Clothing,46,North Dakota,XL,Beige,Winter,4.2,No,Debit Card,Express,No,4,Credit Card,Quarterly,45433,2024,May,Middle-aged,
8955,59,Female,Jewelry,Accessories,31,California,L,Peach,Fall,2.7,No,Cash,Free Shipping,No,28,Venmo,Every 3 Months,45433,2024,May,Senior,
8956,52,Male,Socks,Clothing,93,Montana,L,Cyan,Spring,3.9,No,Cash,Store Pickup,No,36,Debit Card,Every 3 Months,45433,2024,May,Middle-aged,
8957,41,Female,Sunglasses,Accessories,85,Missouri,XL,Pink,Spring,2.6,No,Credit Card,Free Shipping,No,15,Bank Transfer,Annually,45433,2024,May,Adult,365.0
8958,43,Male,Belt,Accessories,68,Tennessee,M,Lavender,Fall,4.5,No,Credit Card,2-Day Shipping,No,7,Cash,Fortnightly,45433,2024,May,Adult,14.0
8959,63,Female,Dress,Clothing,40,Virginia,M,Brown,Spring,2.7,No,Credit Card,Store Pickup,No,29,PayPal,Every 3 Months,45433,2024,May,Senior,
8960,37,Male,Shirt,Clothing,51,Vermont,M,Magenta,Winter,2.9,No,Credit Card,Standard,No,12,Debit Card,Annually,45433,2024,May,Adult,365.0
8961,44,Female,Scarf,Accessories,85,Rhode Island,M,Violet,Winter,3.4,No,Credit Card,Store Pickup,No,16,Bank Transfer,Bi-Weekly,45433,2024,May,Adult,14.0
8962,67,Male,Jacket,Outerwear,23,Kansas,M,Teal,Summer,2.9,No,PayPal,Express,No,50,Debit Card,Bi-Weekly,45433,2024,May,Senior,14.0
8963,27,Female,Dress,Clothing,28,Colorado,L,Brown,Summer,3.8,No,Bank Transfer,Free Shipping,No,11,Debit Card,Annually,45433,2024,May,Young Adult,365.0
8964,60,Male,Socks,Clothing,44,Georgia,M,Olive,Fall,4.2,No,Bank Transfer,2-Day Shipping,No,28,Debit Card,Quarterly,45433,2024,May,Senior,
8965,58,Female,Jewelry,Accessories,57,Nebraska,M,Indigo,Spring,3.5,No,Debit Card,Store Pickup,No,36,Venmo,Bi-Weekly,45433,2024,May,Senior,14.0
8966,53,Male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,No,Venmo,Next Day Air,No,38,PayPal,Quarterly,45433,2024,May,Middle-aged,
8967,43,Female,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,No,Credit Card,2-Day Shipping,No,32,Bank Transfer,Monthly,45433,2024,May,Adult,30.0
8968,32,Male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4.0,No,PayPal,Express,No,42,Debit Card,Weekly,45433,2024,May,Adult,7.0
8969,54,Female,Coat,Outerwear,71,Nebraska,L,Cyan,Spring,3.7,No,Cash,Express,No,22,Debit Card,Bi-Weekly,45433,2024,May,Middle-aged,14.0
8970,47,Male,Skirt,Clothing,60,Rhode Island,M,Teal,Fall,4.2,No,Venmo,Next Day Air,No,22,Venmo,Quarterly,45433,2024,May,Middle-aged,
8971,57,Female,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,No,Credit Card,Store Pickup,No,31,PayPal,Quarterly,45433,2024,May,Middle-aged,
8972,63,Male,Shoes,Footwear,38,Alabama,XL,Magenta,Winter,4.1,No,PayPal,Express,No,28,Credit Card,Monthly,45433,2024,May,Senior,30.0
8973,70,Female,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,No,Credit Card,2-Day Shipping,No,40,Debit Card,Weekly,45433,2024,May,Senior,7.0
8974,62,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,No,PayPal,2-Day Shipping,No,21,PayPal,Weekly,45433,2024,May,Senior,7.0
8975,40,Female,Skirt,Clothing,57,Minnesota,L,Orange,Fall,2.8,No,Credit Card,Store Pickup,No,12,PayPal,Every 3 Months,45433,2024,May,Adult,
8976,25,Male,Backpack,Accessories,68,Arizona,L,Violet,Summer,3.7,No,Debit Card,Free Shipping,No,33,Credit Card,Annually,45433,2024,May,Young Adult,365.0
8977,19,Female,Shorts,Clothing,52,Montana,M,Red,Fall,3.6,No,Credit Card,Express,No,9,Bank Transfer,Fortnightly,45433,2024,May,Young Adult,14.0
8978,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,No,PayPal,2-Day Shipping,No,15,Debit Card,Weekly,45433,2024,May,Young Adult,7.0
8979,21,Female,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,PayPal,Standard,No,13,Bank Transfer,Annually,45433,2024,May,Young Adult,365.0
8980,55,Male,Sandals,Footwear,41,Virginia,XL,Maroon,Winter,2.9,No,Venmo,Standard,No,35,Credit Card,Fortnightly,45433,2024,May,Middle-aged,14.0
8981,34,Female,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,No,Credit Card,Next Day Air,No,1,Debit Card,Every 3 Months,45433,2024,May,Adult,
8982,47,Male,Sunglasses,Accessories,93,New York,M,Red,Summer,2.8,No,Bank Transfer,Standard,No,25,Bank Transfer,Fortnightly,45433,2024,May,Middle-aged,14.0
8983,27,Female,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,No,Bank Transfer,2-Day Shipping,No,20,Credit Card,Every 3 Months,45433,2024,May,Young Adult,
8984,67,Male,Sweater,Clothing,42,Mississippi,M,Teal,Fall,2.8,No,Venmo,Next Day Air,No,36,Venmo,Quarterly,45433,2024,May,Senior,
8985,40,Female,Boots,Footwear,95,New York,M,Red,Winter,3.0,No,Credit Card,Free Shipping,No,33,Cash,Weekly,45433,2024,May,Adult,7.0
8986,53,Male,Handbag,Accessories,90,New Mexico,M,Brown,Fall,3.7,No,Cash,Standard,No,36,Cash,Fortnightly,45433,2024,May,Middle-aged,14.0
8987,24,Female,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,No,Credit Card,2-Day Shipping,No,32,PayPal,Annually,45433,2024,May,Young Adult,365.0
8988,47,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,No,Venmo,Next Day Air,No,21,Venmo,Quarterly,45433,2024,May,Middle-aged,
8989,53,Female,Sandals,Footwear,66,Arkansas,L,Red,Fall,3.8,No,Debit Card,Next Day Air,No,48,Venmo,Bi-Weekly,45433,2024,May,Middle-aged,14.0
8990,47,Male,Shoes,Footwear,23,Maryland,L,Orange,Winter,3.7,No,Cash,Free Shipping,No,25,PayPal,Quarterly,45433,2024,May,Middle-aged,
8991,38,Female,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,No,Debit Card,Standard,No,32,PayPal,Annually,45433,2024,May,Adult,365.0
8992,48,Male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.6,No,Debit Card,Standard,No,45,PayPal,Every 3 Months,45433,2024,May,Middle-aged,
8993,47,Female,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,No,PayPal,Standard,No,4,Cash,Fortnightly,45433,2024,May,Middle-aged,14.0
8994,19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,No,PayPal,2-Day Shipping,No,19,PayPal,Bi-Weekly,45433,2024,May,Young Adult,14.0
8995,38,Female,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4.0,No,Bank Transfer,Standard,No,1,Bank Transfer,Weekly,45433,2024,May,Adult,7.0
8996,57,Male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,No,PayPal,2-Day Shipping,No,12,Cash,Weekly,45433,2024,May,Middle-aged,7.0
8997,70,Female,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.6,No,Venmo,2-Day Shipping,No,18,Venmo,Monthly,45433,2024,May,Senior,30.0
8998,38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,No,Bank Transfer,Next Day Air,No,43,Bank Transfer,Bi-Weekly,45433,2024,May,Adult,14.0
8999,35,Female,Shirt,Clothing,94,Kentucky,M,Violet,Fall,4.2,No,Credit Card,Free Shipping,No,31,PayPal,Annually,45433,2024,May,Adult,365.0
9000,46,Male,Scarf,Accessories,74,Wyoming,M,Violet,Spring,3.4,No,Debit Card,Store Pickup,No,33,Cash,Every 3 Months,45433,2024,May,Middle-aged,
9001,32,Female,Handbag,Accessories,51,Hawaii,L,Yellow,Fall,3.7,No,Debit Card,Store Pickup,No,46,PayPal,Monthly,45433,2024,May,Adult,30.0
9002,38,Male,Skirt,Clothing,83,Missouri,M,Maroon,Winter,3.6,No,PayPal,Next Day Air,No,41,Debit Card,Bi-Weekly,45433,2024,May,Adult,14.0
9003,41,Female,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4.0,No,Debit Card,Next Day Air,No,41,Venmo,Fortnightly,45433,2024,May,Adult,14.0
9004,19,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,No,Credit Card,Standard,No,9,Bank Transfer,Fortnightly,45433,2024,May,Young Adult,14.0
9005,18,Female,Shirt,Clothing,58,Louisiana,M,Peach,Fall,3.0,No,PayPal,Free Shipping,No,34,Cash,Annually,45433,2024,May,Young Adult,365.0
9006,45,Male,Blouse,Clothing,92,West Virginia,L,Charcoal,Winter,3.3,No,Bank Transfer,Express,No,21,PayPal,Annually,45433,2024,May,Middle-aged,365.0
9007,23,Female,Dress,Clothing,69,Washington,S,Peach,Summer,3.8,No,Credit Card,Express,No,5,Debit Card,Fortnightly,45433,2024,May,Young Adult,14.0
9008,60,Male,Shorts,Clothing,48,Oregon,S,Black,Summer,2.7,No,Credit Card,Free Shipping,No,32,PayPal,Weekly,45433,2024,May,Senior,7.0
9009,52,Female,Shoes,Footwear,60,New York,L,Gray,Spring,4.5,No,Bank Transfer,Express,No,44,Bank Transfer,Monthly,45433,2024,May,Middle-aged,30.0
9010,42,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.8,No,Venmo,Next Day Air,No,46,PayPal,Bi-Weekly,45433,2024,May,Adult,14.0
9011,29,Female,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,No,Bank Transfer,Express,No,42,Credit Card,Every 3 Months,45433,2024,May,Young Adult,
9012,31,Male,Jacket,Outerwear,88,New Jersey,S,Purple,Spring,3.5,No,Venmo,Express,No,50,Credit Card,Bi-Weekly,45433,2024,May,Young Adult,14.0
9013,30,Female,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,No,Venmo,Standard,No,33,Venmo,Fortnightly,45433,2024,May,Young Adult,14.0
9014,23,Male,Handbag,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,Bank Transfer,Next Day Air,No,32,Cash,Quarterly,45433,2024,May,Young Adult,
9015,31,Female,Coat,Outerwear,42,Florida,M,Brown,Fall,2.9,No,PayPal,Next Day Air,No,32,Bank Transfer,Bi-Weekly,45433,2024,May,Young Adult,14.0
9016,40,Male,Sweater,Clothing,32,South Carolina,M,Turquoise,Fall,4.0,No,PayPal,Next Day Air,No,37,Venmo,Every 3 Months,45433,2024,May,Adult,
9017,39,Female,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,No,Credit Card,Store Pickup,No,9,Cash,Fortnightly,45433,2024,May,Adult,14.0
9018,28,Male,Skirt,Clothing,89,Rhode Island,S,Lavender,Fall,2.8,No,Bank Transfer,Store Pickup,No,6,PayPal,Fortnightly,45433,2024,May,Young Adult,14.0
9019,23,Female,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5.0,No,Cash,2-Day Shipping,No,36,Venmo,Quarterly,45433,2024,May,Young Adult,
9020,42,Male,Backpack,Accessories,49,Colorado,S,Olive,Spring,2.9,No,Cash,Store Pickup,No,1,Cash,Annually,45433,2024,May,Adult,365.0
9021,68,Female,Dress,Clothing,50,Nebraska,M,Silver,Spring,3.3,No,Bank Transfer,Free Shipping,No,48,Credit Card,Fortnightly,45433,2024,May,Senior,14.0
9022,24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,No,Venmo,2-Day Shipping,No,44,Debit Card,Quarterly,45433,2024,May,Young Adult,
9023,24,Female,Gloves,Accessories,93,Montana,XL,Green,Winter,3.0,No,Bank Transfer,Express,No,9,PayPal,Bi-Weekly,45433,2024,May,Young Adult,14.0
9024,21,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,No,Debit Card,Standard,No,32,Venmo,Annually,45433,2024,May,Young Adult,365.0
9025,49,Female,Socks,Clothing,82,Delaware,L,Lavender,Fall,2.9,No,Credit Card,Next Day Air,No,14,PayPal,Monthly,45433,2024,May,Middle-aged,30.0
9026,41,Male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,No,Debit Card,Store Pickup,No,43,Cash,Quarterly,45433,2024,May,Adult,
9027,22,Female,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Venmo,Free Shipping,No,32,Bank Transfer,Bi-Weekly,45433,2024,May,Young Adult,14.0
9028,42,Male,Blouse,Clothing,99,New Mexico,M,Maroon,Winter,2.7,No,Cash,Store Pickup,No,26,Venmo,Bi-Weekly,45433,2024,May,Adult,14.0
9029,30,Female,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,No,PayPal,Store Pickup,No,2,Cash,Monthly,45433,2024,May,Young Adult,30.0
9030,38,Male,Shoes,Footwear,34,Nevada,S,Gold,Spring,3.2,No,PayPal,Free Shipping,No,16,PayPal,Every 3 Months,45433,2024,May,Adult,
9031,40,Female,Shorts,Clothing,32,North Carolina,M,Violet,Winter,2.5,No,Venmo,Express,No,50,Debit Card,Every 3 Months,45433,2024,May,Adult,
9032,55,Male,Sandals,Footwear,23,New Mexico,XL,Teal,Winter,4.3,No,Bank Transfer,Next Day Air,No,6,PayPal,Every 3 Months,45433,2024,May,Middle-aged,
9033,37,Female,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.4,No,Venmo,Free Shipping,No,20,PayPal,Annually,45433,2024,May,Adult,365.0
9034,41,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.7,No,PayPal,Next Day Air,No,9,Credit Card,Weekly,45433,2024,May,Adult,7.0
9035,38,Female,Blouse,Clothing,94,Wisconsin,XL,Brown,Fall,4.0,No,PayPal,Express,No,47,Credit Card,Bi-Weekly,45433,2024,May,Adult,14.0
9036,42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,No,Debit Card,Express,No,33,Credit Card,Annually,45433,2024,May,Adult,365.0
9037,26,Female,Blouse,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,Venmo,Next Day Air,No,46,Cash,Bi-Weekly,45433,2024,May,Young Adult,14.0
9038,41,Male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,No,Bank Transfer,Next Day Air,No,9,Credit Card,Monthly,45433,2024,May,Adult,30.0
9039,27,Female,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,No,Bank Transfer,Express,No,8,PayPal,Monthly,45433,2024,May,Young Adult,30.0
9040,61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,No,Debit Card,Standard,No,48,Bank Transfer,Quarterly,45433,2024,May,Senior,
9041,58,Female,Jeans,Clothing,62,New York,M,Brown,Fall,3.7,No,Credit Card,Next Day Air,No,2,Cash,Monthly,45433,2024,May,Senior,30.0
9042,25,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.8,No,Venmo,Next Day Air,No,31,PayPal,Weekly,45433,2024,May,Young Adult,7.0
9043,33,Female,Boots,Footwear,88,Pennsylvania,M,Indigo,Summer,3.7,No,PayPal,2-Day Shipping,No,40,Venmo,Monthly,45433,2024,May,Adult,30.0
9044,57,Male,Scarf,Accessories,80,New York,L,Turquoise,Summer,3.5,No,Cash,Free Shipping,No,35,Venmo,Monthly,45433,2024,May,Middle-aged,30.0
9045,39,Female,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,No,Bank Transfer,Store Pickup,No,40,Debit Card,Monthly,45433,2024,May,Adult,30.0
9046,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,No,PayPal,Next Day Air,No,27,Debit Card,Every 3 Months,45433,2024,May,Senior,
9047,39,Female,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,No,Bank Transfer,2-Day Shipping,No,10,Venmo,Annually,45433,2024,May,Adult,365.0
9048,42,Male,Dress,Clothing,36,Alabama,M,Red,Summer,4.3,No,PayPal,Next Day Air,No,23,Credit Card,Weekly,45433,2024,May,Adult,7.0
9049,53,Female,Dress,Clothing,79,Rhode Island,M,Indigo,Winter,3.1,No,Venmo,Free Shipping,No,32,Cash,Quarterly,45433,2024,May,Middle-aged,
9050,20,Male,Jeans,Clothing,41,Oregon,S,Lavender,Winter,3.4,No,Venmo,2-Day Shipping,No,6,Debit Card,Monthly,45433,2024,May,Young Adult,30.0
9051,46,Female,Sweater,Clothing,68,North Dakota,XL,Red,Fall,2.7,No,PayPal,Express,No,27,PayPal,Weekly,45433,2024,May,Middle-aged,7.0
9052,46,Male,Sandals,Footwear,51,Illinois,L,Green,Spring,2.6,No,PayPal,Store Pickup,No,25,Bank Transfer,Fortnightly,45433,2024,May,Middle-aged,14.0
9053,69,Female,Handbag,Accessories,38,New Mexico,M,Gray,Fall,2.9,No,Debit Card,Next Day Air,No,11,Credit Card,Annually,45433,2024,May,Senior,365.0
9054,28,Male,Scarf,Accessories,46,Colorado,XL,Violet,Summer,2.7,No,Debit Card,2-Day Shipping,No,23,PayPal,Monthly,45433,2024,May,Young Adult,30.0
9055,42,Female,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,No,Credit Card,2-Day Shipping,No,44,Bank Transfer,Quarterly,45433,2024,May,Adult,
9056,30,Male,Sunglasses,Accessories,25,Virginia,M,Orange,Summer,3.1,No,Venmo,Store Pickup,No,35,PayPal,Fortnightly,45433,2024,May,Young Adult,14.0
9057,50,Female,Sweater,Clothing,89,Maine,L,Purple,Winter,3.2,No,PayPal,Free Shipping,No,45,Debit Card,Every 3 Months,45433,2024,May,Middle-aged,
9058,59,Male,Pants,Clothing,77,Nebraska,M,Brown,Winter,3.3,No,PayPal,Next Day Air,No,22,Bank Transfer,Quarterly,45433,2024,May,Senior,
9059,54,Female,Hat,Accessories,94,Hawaii,M,Maroon,Fall,2.9,No,Credit Card,Express,No,18,Debit Card,Quarterly,45433,2024,May,Middle-aged,
9060,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,No,Cash,Standard,No,20,Debit Card,Weekly,45433,2024,May,Middle-aged,7.0
9061,25,Female,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,No,Debit Card,Express,No,28,Credit Card,Fortnightly,45433,2024,May,Young Adult,14.0
9062,41,Male,Pants,Clothing,36,Vermont,XL,Silver,Winter,4.0,No,Credit Card,Store Pickup,No,15,Venmo,Bi-Weekly,45433,2024,May,Adult,14.0
9063,35,Female,Jewelry,Accessories,27,Indiana,XL,Red,Fall,2.6,No,Bank Transfer,Store Pickup,No,42,Bank Transfer,Fortnightly,45433,2024,May,Adult,14.0
9064,67,Male,Sunglasses,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,Cash,Store Pickup,No,20,Debit Card,Quarterly,45433,2024,May,Senior,
9065,33,Female,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,No,PayPal,Store Pickup,No,16,Bank Transfer,Fortnightly,45433,2024,May,Adult,14.0
9066,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,No,Cash,Store Pickup,No,47,Cash,Annually,45433,2024,May,Young Adult,365.0
9067,25,Female,Shorts,Clothing,88,Kansas,XL,White,Fall,3.0,No,Debit Card,Free Shipping,No,34,Credit Card,Annually,45433,2024,May,Young Adult,365.0
9068,32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,No,PayPal,Store Pickup,No,30,Credit Card,Weekly,45433,2024,May,Adult,7.0
9069,30,Female,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,No,Credit Card,Next Day Air,No,5,PayPal,Quarterly,45433,2024,May,Young Adult,
9070,18,Male,Gloves,Accessories,25,Nebraska,L,Charcoal,Winter,4.3,No,Credit Card,Standard,No,38,Cash,Quarterly,45433,2024,May,Young Adult,
9071,38,Female,Belt,Accessories,64,Washington,S,Olive,Spring,4.8,No,Credit Card,Free Shipping,No,18,Credit Card,Annually,45433,2024,May,Adult,365.0
9072,22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,No,Credit Card,Store Pickup,No,28,Cash,Annually,45433,2024,May,Young Adult,365.0
9073,40,Female,Scarf,Accessories,74,Washington,S,Gray,Summer,4.4,No,Venmo,Next Day Air,No,42,Credit Card,Fortnightly,45433,2024,May,Adult,14.0
9074,54,Male,Gloves,Accessories,50,Kansas,M,Green,Fall,3.7,No,Debit Card,Free Shipping,No,5,Credit Card,Weekly,45433,2024,May,Middle-aged,7.0
9075,70,Female,Pants,Clothing,97,Minnesota,M,Silver,Fall,3.9,No,Bank Transfer,Express,No,50,Venmo,Monthly,45433,2024,May,Senior,30.0
9076,52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,No,Debit Card,Express,No,33,Venmo,Fortnightly,45433,2024,May,Middle-aged,14.0
9077,34,Female,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.1,No,Cash,Store Pickup,No,1,Credit Card,Weekly,45433,2024,May,Adult,7.0
9078,65,Male,Shoes,Footwear,64,North Carolina,L,Lavender,Spring,4.0,No,Bank Transfer,Store Pickup,No,14,Cash,Fortnightly,45433,2024,May,Senior,14.0
9079,38,Female,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,No,Credit Card,Express,No,48,Credit Card,Monthly,45433,2024,May,Adult,30.0
9080,35,Male,Boots,Footwear,66,New Hampshire,S,Yellow,Winter,4.0,No,Cash,Express,No,26,Cash,Weekly,45433,2024,May,Adult,7.0
9081,40,Female,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,No,Credit Card,2-Day Shipping,No,44,Credit Card,Annually,45433,2024,May,Adult,365.0
9082,23,Male,T-shirt,Clothing,88,Louisiana,M,Yellow,Winter,2.7,No,Venmo,Standard,No,18,Debit Card,Fortnightly,45433,2024,May,Young Adult,14.0
9083,45,Female,Sandals,Footwear,34,Alabama,S,Black,Summer,3.8,No,Bank Transfer,Next Day Air,No,31,Venmo,Every 3 Months,45433,2024,May,Middle-aged,
9084,40,Male,Sneakers,Footwear,84,Florida,L,Beige,Winter,3.8,No,Credit Card,Standard,No,18,Debit Card,Weekly,45433,2024,May,Adult,7.0
9085,42,Female,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,3.8,No,Bank Transfer,2-Day Shipping,No,41,Credit Card,Every 3 Months,45433,2024,May,Adult,
9086,57,Male,Sandals,Footwear,71,California,L,Green,Winter,4.3,No,Credit Card,Next Day Air,No,18,Debit Card,Every 3 Months,45433,2024,May,Middle-aged,
9087,18,Female,Jacket,Outerwear,77,Maryland,M,Purple,Summer,3.5,No,Bank Transfer,Free Shipping,No,3,Bank Transfer,Bi-Weekly,45433,2024,May,Young Adult,14.0
9088,18,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,3.8,No,PayPal,Next Day Air,No,5,Credit Card,Bi-Weekly,45433,2024,May,Young Adult,14.0
9089,56,Female,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.7,No,Cash,2-Day Shipping,No,13,Debit Card,Annually,45433,2024,May,Middle-aged,365.0
